pred_class,p_orig,comprehensiveness,sufficiency,deletion_auc,n_words,k
0,0.9868418749163773,0.006498548561056694,-0.005810027623375569,0.8935894287387574,7,1
0,0.9342290801750296,0.11587344019149048,-0.05284464342223649,0.7660326882322456,8,2
0,0.8596423022808795,0.39408343512572197,-0.13642840857689387,0.47035242984710773,46,9
0,0.9350234336648429,0.011822572845728296,-0.053473738767266576,0.843279503113109,7,1
0,0.6703332597994729,0.34567080361944447,-0.3187235171101155,0.3368008696021228,28,6
0,0.9975644818246019,0.0046470465223819035,-0.00038984068143543826,0.9038538106405789,7,1
0,0.9489133974581676,0.10211873412235506,-0.04783403186526758,0.7842064527905304,15,3
0,0.9840341371680827,0.024296327167535936,-0.01361364233573259,0.8808530010377527,6,1
1,0.9691565930160926,0.11907292196065278,0.02760215424334611,0.8098782423576658,7,1
0,0.6749675512015532,0.24885704480158655,-0.31987281627005626,0.4150909475368023,26,5
1,0.9994159903311955,0.5789158449374083,-0.0005731824674418684,0.5444598451449969,10,2
1,0.9929441343983046,0.23363802941655254,-0.006876370115943886,0.7242514915297534,15,3
1,0.9825628559757228,0.9319753372862933,-0.01737586381592049,0.2499663174602091,13,3
1,0.9998703034205518,0.05133998811791152,-0.00011647447873264216,0.8448062312464709,6,1
1,0.9863994846680831,0.7743461501749738,-0.013591161419695408,0.5031423033753515,7,1
1,0.9206207832501199,0.8507989004819928,-0.07691819384196652,0.174155406151353,70,14
1,0.9929797980195296,0.2818920740793619,-0.006600539641289371,0.7296933940751614,6,1
1,0.9999991524390082,0.0006988439438954108,-8.149042609595369e-07,0.8424281100726433,11,2
0,0.7423856236290186,0.5462877920508589,-0.2547563878532372,0.28438712399860666,13,3
1,0.9999674949190062,0.029678088827430504,-3.225439464216162e-05,0.8801081806698182,6,1
1,0.5654240557239781,0.5322839008797116,-0.4326969067827573,0.04651049292047795,33,7
1,0.9924344823179451,0.5469339802927833,-0.006987561968735179,0.4759476155255648,25,5
0,0.5780092243738626,0.20078687278070217,-0.40639618774197694,0.41969077924402354,7,1
1,0.6401215869006136,0.615329130356532,-0.35841102293761573,0.09432259924603549,40,8
1,0.9704446318286425,0.7951044765173269,-0.029401441986754318,0.47863645325734655,7,1
1,0.9984361638279429,0.9284810193768517,-0.0015637885263761753,0.4050934841898186,9,2
0,0.9165076974703485,0.36652971636535703,-0.08174639235479919,0.547516476401774,17,3
1,0.9689270022018162,0.8058045457150903,-0.02404600595998907,0.36457713132987574,9,2
1,0.9901317766569306,0.8064285504001584,-0.009868206662690393,0.3465955055646845,15,3
0,0.7055488366534066,0.36534943934295827,-0.2878732228490761,0.4287803818075979,8,2
1,0.7794103561342339,0.17161207832565806,-0.11873992742575223,0.5218353658228106,8,2
1,0.9642900638526266,0.7754617088277768,-0.03562817713981559,0.2867592947618199,19,4
1,0.9996903412460856,0.18165748250309965,-0.0003094080675627442,0.7953811405295634,5,1
1,0.9998861061539865,0.10134102434804249,-0.00011065156724898717,0.7840980225712199,11,2
1,0.9992625154883634,0.8876118846118024,-0.0007367303860836838,0.4076114037001251,18,4
1,0.9980395790498925,0.6609967586108879,-0.0018859297676155906,0.46748778878607294,15,3
1,0.9747843402868521,0.7683556564883042,-0.024793257824087367,0.4335904692679165,8,2
1,0.9989695892458162,0.26064123125528016,-0.0009293537929410123,0.65084366974248,26,5
1,0.9922909448551391,0.8894092751297992,-0.007704584786864865,0.2928832373402627,9,2
1,0.8868565615426199,0.7411225657203271,0.07260817305541722,0.3036301504363028,13,3
0,0.5937976960542497,0.5184989612294174,-0.4049046867832361,0.13604955847811814,63,13
1,0.9999999729502586,2.5554431350438556e-05,2.6893675308947707e-07,0.9076904784887758,6,1
1,0.9999822968376308,0.007467531366957325,0.0002999301856679848,0.8621892025376966,5,1
1,0.9999916598296505,0.03828099062498258,-8.272176337476012e-06,0.7846457019053141,21,4
1,0.7041867425310174,0.48094202501680555,-0.23736769624172904,0.39299081119826873,5,1
0,0.7076071019690122,0.06190426320674547,-0.2499417817568983,0.6106864387396599,7,1
1,0.5615828743420173,0.527526283202277,-0.2821714263108124,0.13279931108383036,19,4
1,0.9982508338352362,0.8129694700945912,-0.0017363508708982955,0.38085371742325774,17,3
1,0.9926268033255562,0.9293304215723263,-0.007143271631626424,0.2807276913930996,9,2
1,0.919171002299674,0.2712317456106059,0.41293554307630254,0.683201876483913,6,1
0,0.6854993180833578,0.6595296203032116,-0.3054237694954268,0.2930025441423977,5,1
1,0.9978634778494079,0.6009959829688001,-0.002095924776334579,0.4774359693833043,38,8
1,0.9970260096011943,0.3777143552933899,-0.0029731203588816424,0.6901937551809886,5,1
1,0.9999892014949525,0.10038837558868607,-1.0796552922576197e-05,0.7258348211372178,9,2
1,0.9626610621653455,0.847937082740239,-0.03733806779473037,0.4482815123488884,5,1
1,0.9965076952950372,0.6784013476431063,-0.0033144648218500494,0.4969991853729317,8,2
1,0.966380795254768,0.9083751327954233,-0.03219450833535342,0.28711807029631226,10,2
1,0.9999921226743299,0.0016828489691652626,-7.581339175555257e-06,0.8927023175949264,5,1
1,0.9636736096462085,0.86276986152302,-0.036106726317863935,0.31625980606531495,11,2
1,0.999991247330486,0.09111967413242006,-8.702859942366636e-06,0.8334883202017574,24,5
1,0.9290540046767345,0.3760467300770701,-0.00021098671845376504,0.5891600100279999,12,2
0,0.7232413725306743,0.6769435674460005,-0.2764703387670454,0.1298760195984945,58,12
1,0.9994950565626209,0.6890448064433005,-0.0005013404407264721,0.3521650061571111,48,10
0,0.9264125870273211,0.04471521682543067,-0.06503419889531348,0.818411304869975,5,1
0,0.8218663568975316,0.08542385416631637,-0.1663369603154935,0.7006599051546814,7,1
1,0.7775941759262455,0.7563069394635089,-0.22197751122495812,0.12480566103758255,13,3
1,0.9745184168491966,0.7463846463518191,-0.024224726483996872,0.5037457520075401,5,1
1,0.9999971212233207,0.006110021849706326,-2.8776141034470015e-06,0.8887495555354028,17,3
1,0.988525701404178,0.4474372317138281,-0.008680590304578684,0.6628398630376738,6,1
1,0.720339299083161,0.688357887905462,-0.24311799807804213,0.14213735610498968,15,3
1,0.8841517381901937,0.7376974242521346,-0.11563392467220257,0.3109268216175001,12,2
1,0.9086232718885023,0.883174815621605,-0.09136318434726898,0.19635047389399476,16,3
1,0.8846580722281405,0.8073827975177589,-0.11403919016112296,0.19517600896856324,28,6
1,0.9806227161072609,0.20253903532484585,0.022240275511082874,0.680984355829637,11,2
1,0.9999946967329842,0.002334698076614128,-5.187793513439232e-06,0.8879112637254405,6,1
1,0.8816022808700308,0.757171607090339,-0.1139756559813927,0.2845749306646344,9,2
0,0.5318931015723984,0.3415104716149183,-0.4419016809456028,0.268382755852038,11,2
1,0.634971300502643,0.2500080792363239,0.35937063131114816,0.4445349214980421,7,1
1,0.9826592255571233,0.9662568711066594,-0.017331200134263258,0.40974432060894866,7,1
1,0.9115734255200566,0.9016877399511738,-0.08835035336827213,0.21923718619735896,9,2
1,0.6453753978443043,0.6048613164267511,-0.3339661063084718,0.16085393162113887,16,3
1,0.5032284668012088,0.4824428641823093,-0.4599711274946249,0.08216335279395068,68,14
0,0.6422763159866589,0.4698169966815209,-0.3508715444225946,0.27090454770312306,9,2
1,0.657082912183101,0.6357839136803485,-0.341494750100246,0.058400825190303325,26,5
1,0.8802293194996242,0.5538728229645429,0.06947625469811025,0.5129184287728534,7,1
1,0.9991645042970819,0.5556323775182224,-0.0008312740960383369,0.5243877108281463,16,3
1,0.9982743486506542,0.09492162635921386,-0.0017124292486302428,0.8318008305394451,7,1
1,0.9956916623976529,0.5489718413691771,-0.004235176568704979,0.5696584385954024,12,2
1,0.8579990925117389,0.8328753647227624,-0.14199347106974647,0.18975598135769497,13,3
1,0.9547396185873109,0.3543657058555503,0.004871651922403797,0.6140952080587138,11,2
1,0.5673457822151461,0.4894715016230316,-0.4099166513723981,0.18130790123104729,9,2
1,0.972622034789725,0.9069291156293158,-0.026206078575012115,0.4287126167289793,5,1
1,0.9094323322702175,0.871024709760031,-0.09032710125614307,0.24470348367154282,15,3
1,0.8927188812399737,0.7695233752866456,-0.1024893489193377,0.2871577545950858,16,3
1,0.7918808074426882,0.7452825234835879,-0.20747899988097696,0.17583277865934555,14,3
1,0.984151609374627,0.9619640249796032,-0.015788652432822237,0.23832146925792594,9,2
1,0.6411075835265548,0.6204335531869251,-0.3397592266477667,0.06974798618233688,32,6
1,0.9948483560695438,0.5128297552394199,-0.005028647641289186,0.5389126035275218,9,2
1,0.9858979109963817,0.8910027864329624,-0.014101526094970396,0.32114487725793467,11,2
1,0.9996049371354848,0.9289157568928554,-0.00039506274027567567,0.4258566099112506,11,2
1,0.9687475711571478,0.5619246274117972,-0.028632203689383573,0.5848123577988431,5,1
1,0.9998950880522561,0.00933292193388946,-0.00010404190781976297,0.8800103137137095,5,1
1,0.8473547664067116,0.7812917844195025,-0.1335616908345456,0.3781792940680401,6,1
1,0.9996024818202758,0.011789195015058485,-0.0002665640607466546,0.8792278545313366,9,2
1,0.6010731536058507,0.5145265649131909,-0.3468330594247937,0.19476717169000965,11,2
1,0.9999970689307464,0.26365815354692446,-2.853025756532901e-06,0.6322704636875225,9,2
1,0.8831176910344671,0.8493195634004486,-0.11555211331636761,0.2280039095706833,10,2
0,0.7545459556835837,0.3359743051512287,-0.23947434281307056,0.42768614699021923,14,3
