pred_class,p_orig,comprehensiveness,sufficiency,deletion_auc,n_words,k
0,0.9958167672157288,0.00045412778854370117,-6.0617923736572266e-05,0.9050758481025696,24,5
0,0.9886542558670044,0.004054605960845947,-0.003532886505126953,0.8961717486381531,5,1
0,0.852094829082489,-0.06578141450881958,-0.14046955108642578,0.8100904226303101,5,1
0,0.8149941563606262,0.14303719997406006,-0.1799527406692505,0.6690255403518677,7,1
0,0.5749258399009705,0.24711483716964722,-0.4201246500015259,0.3406691551208496,9,2
0,0.9957536458969116,0.0028685927391052246,0.00023281574249267578,0.9031658172607422,18,4
0,0.996127188205719,0.0005844831466674805,0.0036731958389282227,0.9052338004112244,11,2
0,0.9961434006690979,0.001740574836730957,0.0001736283302307129,0.9041585326194763,37,7
0,0.9961466789245605,0.001491546630859375,0.0006356239318847656,0.9048418402671814,5,1
0,0.9946756362915039,0.0005873441696166992,0.0017884373664855957,0.9025375843048096,18,4
0,0.857958197593689,0.36827465891838074,-0.13728708028793335,0.48277539014816284,23,5
0,0.9963254332542419,6.115436553955078e-05,0.0007597208023071289,0.9056865572929382,26,5
0,0.9950751662254333,0.0012542009353637695,0.01164478063583374,0.903925359249115,7,1
0,0.9920805096626282,0.06657838821411133,-0.003799617290496826,0.8322069644927979,54,11
0,0.9894272685050964,0.09693026542663574,-0.006327211856842041,0.8337550759315491,19,4
0,0.9957262277603149,0.0010181665420532227,0.0013759732246398926,0.9047326445579529,5,1
0,0.996265709400177,0.009639501571655273,0.00010579824447631836,0.8911715149879456,19,4
0,0.9946637153625488,0.0015138983726501465,0.0035742521286010742,0.9029331207275391,9,2
0,0.9924589991569519,0.004541158676147461,-0.0025601983070373535,0.8989242911338806,19,4
0,0.9962474703788757,0.0008864402770996094,0.0004977583885192871,0.9017798900604248,20,4
0,0.9959720969200134,0.001130223274230957,0.004689037799835205,0.904812753200531,6,1
0,0.9946866035461426,0.0026963353157043457,-0.0006780624389648438,0.9015188217163086,16,3
0,0.9961702227592468,0.0028709769248962402,0.00037235021591186523,0.902949333190918,9,2
0,0.8772773146629333,0.12939691543579102,-0.11368674039840698,0.7338188290596008,7,1
0,0.9947553873062134,0.0023232698440551758,-0.00014889240264892578,0.9031200408935547,7,1
0,0.9535208344459534,0.050022900104522705,-0.04178941249847412,0.8345588445663452,8,2
0,0.9961432814598083,0.001722097396850586,4.9591064453125e-05,0.9044215679168701,9,2
1,0.571887731552124,0.5547232627868652,0.22518905997276306,0.1417822688817978,10,2
0,0.9963940978050232,0.00021630525588989258,0.0007597208023071289,0.9054909348487854,10,2
1,0.5946183204650879,0.5910075306892395,-0.17522799968719482,0.08396266400814056,17,3
0,0.9955869913101196,0.0007737874984741211,0.0002613067626953125,0.9043511748313904,17,3
0,0.9952333569526672,0.0007323622703552246,0.0002789497375488281,0.9043991565704346,6,1
0,0.9953827261924744,0.002344489097595215,0.0016145110130310059,0.9028854966163635,11,2
1,0.8628185987472534,0.8537408113479614,-0.029543519020080566,0.3281785547733307,8,2
0,0.995487630367279,-0.0005031824111938477,0.00025594234466552734,0.9050484299659729,9,2
0,0.9925812482833862,0.0034357309341430664,1.6868114471435547e-05,0.9003307819366455,5,1
0,0.9917184114456177,0.2090986967086792,-0.003299534320831299,0.7719505429267883,15,3
0,0.9952125549316406,0.002433598041534424,-0.000567317008972168,0.9033992886543274,9,2
1,0.9877963066101074,0.9690696001052856,-0.007139325141906738,0.2341194599866867,18,4
0,0.6895420551300049,0.0846450924873352,-0.30583810806274414,0.5622709393501282,8,2
0,0.9759178161621094,0.17864012718200684,-0.01803135871887207,0.7583816647529602,13,3
0,0.9419043064117432,0.43124914169311523,-0.030021607875823975,0.6568069458007812,13,3
1,0.8465909361839294,0.4906393885612488,0.2158815860748291,0.45406797528266907,10,2
0,0.983614444732666,0.336750328540802,-0.009372174739837646,0.6334319710731506,11,2
0,0.9963696002960205,8.046627044677734e-05,0.0005434155464172363,0.9057344794273376,26,5
0,0.9936435222625732,0.010311126708984375,-0.00160294771194458,0.8934201598167419,60,12
0,0.996005117893219,0.0014402270317077637,0.005608737468719482,0.9046701788902283,6,1
1,0.575368344783783,0.5712714791297913,0.4285752773284912,0.2374275177717209,6,1
0,0.9961711764335632,0.0018712878227233887,6.0439109802246094e-05,0.9032493233680725,15,3
0,0.9960766434669495,0.06685346364974976,0.0026709437370300293,0.7873054146766663,30,6
0,0.9810483455657959,0.12457257509231567,-0.01217108964920044,0.8258009552955627,7,1
0,0.9956138134002686,0.05830651521682739,-0.0004188418388366699,0.8498973846435547,8,2
0,0.8815167546272278,0.10383081436157227,-0.11428141593933105,0.7163335680961609,9,2
0,0.9942618608474731,-0.00042700767517089844,0.003051280975341797,0.9040060639381409,5,1
0,0.9960384368896484,0.002044498920440674,0.0016433000564575195,0.904437780380249,5,1
0,0.994964599609375,0.007397174835205078,-0.00020229816436767578,0.9001749157905579,13,3
0,0.8329880833625793,0.036196887493133545,-0.16252118349075317,0.7398276925086975,8,2
0,0.9954953193664551,0.0016877055168151855,-0.00044649839401245117,0.903446614742279,16,3
0,0.976668655872345,0.07361394166946411,-0.017829060554504395,0.8491224646568298,5,1
0,0.9958779811859131,0.0007275938987731934,-0.00017452239990234375,0.9045594930648804,15,3
0,0.9867190718650818,0.023249030113220215,-0.00757986307144165,0.8812482953071594,11,2
0,0.9649477005004883,0.20623290538787842,-0.03085005283355713,0.7141144275665283,46,9
0,0.9961413741111755,0.0015549063682556152,0.0016824603080749512,0.9047362804412842,7,1
1,0.5372627377510071,0.5329329371452332,-0.3180069327354431,0.028323130682110786,28,6
0,0.9959936141967773,0.00017201900482177734,0.0010467171669006348,0.9053457379341125,7,1
0,0.9898920059204102,0.021027743816375732,-0.005989789962768555,0.8793237805366516,15,3
0,0.9954714775085449,0.0003630518913269043,0.0007554888725280762,0.904717206954956,6,1
1,0.9800497889518738,0.9694674611091614,-0.016042351722717285,0.17377956211566925,69,14
1,0.9947150349617004,0.7032794952392578,0.005331873893737793,0.543657660484314,5,1
1,0.9959083795547485,0.042438507080078125,-0.0001920461654663086,0.752493143081665,13,3
1,0.9959368705749512,0.050249338150024414,0.0005401968955993652,0.8388111591339111,7,1
1,0.9960267543792725,0.6005429029464722,0.0002872943878173828,0.4929523468017578,13,3
1,0.996313750743866,0.5497820973396301,0.0013335943222045898,0.5178322196006775,10,2
1,0.9960907101631165,0.9923386573791504,0.004805803298950195,0.4093789756298065,6,1
1,0.9955854415893555,0.0008837580680847168,0.024591028690338135,0.9004363417625427,6,1
1,0.9961283206939697,0.9400646686553955,0.0007507801055908203,0.4240800738334656,10,2
1,0.9849456548690796,0.9805139899253845,-0.00771641731262207,0.30860191583633423,9,2
1,0.9954603314399719,0.008282601833343506,0.027654409408569336,0.8902047872543335,6,1
1,0.995625376701355,0.01315605640411377,0.002931356430053711,0.8543652892112732,6,1
1,0.9843137264251709,0.9790191054344177,-0.0036008358001708984,0.40537577867507935,7,1
1,0.9946610331535339,0.08948993682861328,0.0013314485549926758,0.8185916543006897,7,1
1,0.9744210839271545,0.7838273644447327,0.019803643226623535,0.40886589884757996,11,2
1,0.9863827228546143,0.9082774519920349,-0.009772241115570068,0.20074909925460815,23,5
1,0.9746789932250977,0.9634472131729126,-0.02078157663345337,0.1503145843744278,15,3
1,0.9956763386726379,0.40865111351013184,0.001716315746307373,0.5989403128623962,8,2
1,0.9958678483963013,0.12974244356155396,-0.0004127621650695801,0.7972252368927002,18,4
1,0.9961786270141602,0.9483394622802734,0.0006532073020935059,0.42998170852661133,5,1
1,0.9962779879570007,0.0006743073463439941,0.0004743337631225586,0.8313080072402954,15,3
1,0.9938710927963257,0.5494643449783325,0.005956530570983887,0.6095345616340637,5,1
1,0.9362961053848267,0.9269317388534546,0.005148112773895264,0.3462558090686798,8,2
1,0.9953730702400208,0.9242947101593018,0.0048667192459106445,0.44056442379951477,7,1
1,0.9955037236213684,0.007801651954650879,0.0018140673637390137,0.8564754724502563,6,1
1,0.992084801197052,0.06815481185913086,0.38346558809280396,0.6629174947738647,8,2
1,0.9732341766357422,0.9643698930740356,-0.01198577880859375,0.23626013100147247,12,2
1,0.9903562664985657,0.9694411158561707,0.006508350372314453,0.2846924066543579,8,2
1,0.9921960830688477,0.9658975601196289,-0.0033072829246520996,0.22703585028648376,23,5
1,0.9873607158660889,0.9832383990287781,-0.008016467094421387,0.3812659978866577,14,3
1,0.5805242657661438,0.5764174461364746,-0.36947041749954224,0.08683783560991287,18,4
1,0.9942578077316284,0.9795815944671631,0.0005601048469543457,0.29799512028694153,14,3
1,0.9870409965515137,0.9829397797584534,-0.0017924308776855469,0.22713381052017212,8,2
1,0.9820461869239807,0.9755328297615051,-0.011847138404846191,0.17879265546798706,20,4
1,0.6965985894203186,0.26471826434135437,-0.2462180256843567,0.39537984132766724,10,2
0,0.820539116859436,0.17051023244857788,-0.17530280351638794,0.602168083190918,52,10
1,0.9743216037750244,0.9646991491317749,-0.02095341682434082,0.13181465864181519,38,8
1,0.9892047643661499,0.9840901494026184,-0.006724536418914795,0.1329285204410553,27,5
1,0.9908381104469299,0.9633773565292358,-0.004279077053070068,0.18558503687381744,13,3
1,0.9961651563644409,0.016025125980377197,0.00010704994201660156,0.8483251929283142,8,2
1,0.9955950379371643,-0.0002402663230895996,0.00621187686920166,0.905194878578186,5,1
1,0.9958166480064392,0.9895526766777039,0.0006908178329467773,0.2341727316379547,8,2
1,0.9961940050125122,0.040506064891815186,0.0042144060134887695,0.8798207640647888,5,1
1,0.995979905128479,0.9763637185096741,0.001186072826385498,0.23875246942043304,8,2
1,0.9301955699920654,0.9222680926322937,-0.06023043394088745,0.21701501309871674,11,2
1,0.9434028267860413,0.939524233341217,-0.0518946647644043,0.04643641784787178,58,12
1,0.9959946870803833,4.70280647277832e-05,0.058849990367889404,0.9054048657417297,7,1
1,0.9400550127029419,0.9359126091003418,-0.048901259899139404,0.13150489330291748,13,3
1,0.9693160057067871,0.963664710521698,-0.02327054738998413,0.31722167134284973,17,3
1,0.9955447316169739,0.9368353486061096,-1.2874603271484375e-05,0.4130854606628418,15,3
1,0.9961677193641663,0.9076942801475525,0.0006473660469055176,0.4411139190196991,11,2
1,0.9640077948570251,0.9168979525566101,-0.020288586616516113,0.24782510101795197,10,2
1,0.9956527948379517,0.13604897260665894,0.006269633769989014,0.8171207904815674,5,1
1,0.9952138662338257,0.5472633838653564,-0.0006362199783325195,0.4802265167236328,17,3
1,0.9758908152580261,0.9351322650909424,0.06927371025085449,0.42185184359550476,5,1
1,0.9941350817680359,0.9873952865600586,-0.0010485649108886719,0.31973695755004883,8,2
1,0.9379035830497742,0.8957929015159607,-0.029902338981628418,0.40316200256347656,5,1
1,0.9951270818710327,0.00019741058349609375,0.004620730876922607,0.9044504761695862,6,1
1,0.9954220652580261,0.001378774642944336,0.0022625327110290527,0.859461784362793,7,1
1,0.9897655248641968,0.9764019846916199,-0.005044102668762207,0.2381894439458847,10,2
1,0.9963018894195557,0.006965160369873047,0.0006827712059020996,0.7706384658813477,13,3
1,0.9964304566383362,0.04722088575363159,0.0008435845375061035,0.862048864364624,34,7
1,0.9960740804672241,0.03316110372543335,0.00018447637557983398,0.7892671227455139,11,2
1,0.9879587888717651,0.36493390798568726,0.20227420330047607,0.5627868175506592,9,2
1,0.9960011839866638,0.0017143487930297852,0.05885648727416992,0.8597387075424194,6,1
1,0.9873746633529663,0.6563447713851929,-0.0019037127494812012,0.4467746615409851,9,2
0,0.5529012084007263,0.1676802635192871,-0.4287852644920349,0.3754715919494629,12,2
1,0.9917911291122437,0.9818492531776428,-0.003819406032562256,0.12821175158023834,57,11
1,0.9569976925849915,0.9525193572044373,-0.03867661952972412,0.13438743352890015,17,3
1,0.8619683384895325,0.8571515083312988,-0.04440033435821533,0.23934918642044067,8,2
1,0.9954745173454285,0.9894967675209045,0.000417172908782959,0.41013380885124207,6,1
1,0.9801759123802185,0.9756027460098267,-0.01595836877822876,0.12884987890720367,37,7
1,0.9960894584655762,0.4836891293525696,0.00043523311614990234,0.4987691044807434,24,5
1,0.9953060746192932,0.945976197719574,0.0033264756202697754,0.4300576448440552,7,1
1,0.9955546259880066,0.1647130846977234,0.002340257167816162,0.8038609027862549,7,1
1,0.8858245611190796,0.8817784190177917,-0.08127188682556152,0.3644247055053711,6,1
1,0.8361240029335022,0.8324172496795654,-0.12135469913482666,0.1686698943376541,18,4
1,0.9827755093574524,0.9725470542907715,-0.010483980178833008,0.24245578050613403,10,2
1,0.5253698825836182,0.5214750170707703,-0.4201543927192688,0.12210576981306076,9,2
1,0.9360576868057251,0.9310563802719116,-0.05545222759246826,0.38537511229515076,7,1
1,0.9713016748428345,0.9671862125396729,-0.015728771686553955,0.26602110266685486,9,2
1,0.9962803721427917,0.9767272472381592,0.0009331703186035156,0.38403356075286865,25,5
1,0.6438901424407959,0.6398314833641052,-0.2950296401977539,0.032894451171159744,63,13
1,0.9943922162055969,0.049847960472106934,0.005009055137634277,0.8547827005386353,6,1
1,0.9342726469039917,0.9266489744186401,-0.038868725299835205,0.21620416641235352,9,2
1,0.986156165599823,0.06107902526855469,-0.0059999823570251465,0.6882399916648865,8,2
1,0.91204434633255,0.9069390296936035,-0.06913721561431885,0.1288527101278305,16,3
1,0.9931459426879883,0.9837384819984436,-0.0006788969039916992,0.41090938448905945,5,1
1,0.9845199584960938,0.9776941537857056,-0.004734635353088379,0.39626410603523254,9,2
1,0.6584640145301819,0.6479096412658691,0.36561986804008484,0.2744045555591583,6,1
1,0.9640294313430786,0.13733547925949097,0.010674536228179932,0.7547744512557983,8,2
1,0.8396450281143188,0.8358633518218994,-0.1558731198310852,0.11880946904420853,20,4
1,0.9958289265632629,0.0038095712661743164,0.005843818187713623,0.8607900142669678,12,2
1,0.9932635426521301,0.7698490023612976,-0.0018239021301269531,0.45437514781951904,11,2
1,0.9930828809738159,0.8347569108009338,0.0011336803436279297,0.3818030059337616,15,3
1,0.9913261532783508,0.9828277230262756,-0.00022852420806884766,0.40729448199272156,9,2
1,0.9949794411659241,0.9898178577423096,-0.0005525946617126465,0.40750694274902344,12,2
1,0.9961972236633301,0.0038691163063049316,0.0014057159423828125,0.757972002029419,12,2
1,0.9949464201927185,0.840437650680542,0.018716037273406982,0.47776368260383606,7,1
1,0.9951300621032715,0.06181269884109497,0.0006887316703796387,0.8744187951087952,7,1
